id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
7155,70001580,7,CHAMBERI            ,702,ARAPILES            ,11039636,1,661700,CALLE                   ,SAN BERNARDO                                      ,NUM,121,28015,4402226,447605853,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,DONER KING,2,Estacional,1,Abierta,624,NA,43523,11039636,1,661700,CALLE                   ,SAN BERNARDO                                      ,NUM,121,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,3,NA,10,NA
7156,270392432,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038645,1,501000,CALLE                   ,MELENDEZ VALDES                                   ,NUM,67,28015,43916061,447606354,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CONTEGLIADÖRO S.L.,1,Anual,1,Abierta,27,27,43523,11038645,1,501000,CALLE                   ,MELENDEZ VALDES                                   ,NUM,67,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,12,12,48,NA
7157,270171725,15,CIUDAD LINEAL       ,1503,QUINTANA            ,11108846,1,335800,CALLE                   ,GERMAN PEREZ CARRASCO                             ,NUM,72,28027,44554857,447645347,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,MESON GALLEGO O TONEL,2,Estacional,1,Abierta,324,NA,43525,11108846,1,335800,CALLE                   ,GERMAN PEREZ CARRASCO                             ,NUM,72,  ,Plaza peatonal,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,10,NA,40,NA
7158,270139883,10,LATINA              ,1002,PUERTA DEL ANGEL    ,11061032,1,343600,CALLE                   ,GRANDEZA ESPAÑOLA                                 ,NUM,13,28011,43793261,447370355,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,BAR CAFETERIA SONIA,1,Anual,1,Abierta,145,145,43525,11061053,1,347300,CALLE                   ,GUADARRAMA                                        ,NUM,8,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,4,4,8,NA
7159,285018746,10,LATINA              ,1003,LUCERO              ,11063577,1,160100,CALLE                   ,CEBREROS                                          ,NUM,101,28011,43606162,447267556,1,Puerta Calle,1,Abierto,70,NA,PB,NA,NA,NA,TALLER DE CARPINTERIA DE MADERA,1,Anual,1,Abierta,3663,3663,43525,11063577,1,160100,CALLE                   ,CEBREROS                                          ,NUM,101,  ,Otros,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,11,11,39,NA
7160,270080506,4,SALAMANCA           ,405,LISTA               ,11019267,1,405300,CALLE                   ,JOSE ORTEGA Y GASSET                              ,NUM,75,28006,44291858,44756935,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,GASSET 75,2,Estacional,1,Abierta,1044,NA,43528,11019267,1,405300,CALLE                   ,JOSE ORTEGA Y GASSET                              ,NUM,75,  ,Acera,0.333333333,0,NA,NA,0.333333333,0,NA,NA,0,NA,6,NA,12,NA
7161,40000840,4,SALAMANCA           ,404,GUINDALERA          ,11016964,1,88904333,CALLE                   ,ALCALA                                            ,NUM,211,28028,44348858,447564149,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,PIU BELLA,2,Estacional,1,Abierta,1948,NA,43528,11016964,1,88904333,CALLE                   ,ALCALA                                            ,NUM,211,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,7,NA,22,NA
7162,40001855,4,SALAMANCA           ,401,RECOLETOS           ,11014047,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,4,28046,44151059,447535352,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,DELINAS,1,Anual,1,Abierta,3374,3374,43528,11014073,1,360000,CALLE                   ,HERMOSILLA                                        ,NUM,1,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,9,9,26,NA
7163,170001200,17,VILLAVERDE          ,1702,SAN CRISTOBAL       ,11126185,1,594400,PLAZA                   ,PINAZO                                            ,NUM,22,28021,44128652,44660775,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,CAFETERIA LA BERCIANA,2,Estacional,1,Abierta,1152,NA,43528,11126185,1,594400,PLAZA                   ,PINAZO                                            ,NUM,22,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,8,NA,16,NA
7164,170000820,17,VILLAVERDE          ,1701,SAN ANDRES          ,11125280,1,559700,CALLE                   ,PALOMARES                                         ,NUM,6,28021,43980654,446658652,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,LA ESQUINA DE LUIS,2,Estacional,1,Abierta,162,NA,43528,11125314,1,170500,CALLE                   ,VIEJA DE PINTO                                    ,NUM,13,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,5,NA,20,NA
7165,40002438,4,SALAMANCA           ,404,GUINDALERA          ,11018787,1,593300,CALLE                   ,PILAR DE ZARAGOZA                                 ,NUM,98,28028,44282958,44765765,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,TIEMPOS MAGICOS,2,Estacional,1,Abierta,1548,NA,43528,11018787,1,593300,CALLE                   ,PILAR DE ZARAGOZA                                 ,NUM,98,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,7,NA,20,NA
7166,270077063,4,SALAMANCA           ,404,GUINDALERA          ,11017650,1,491000,CALLE                   ,MARTINEZ IZQUIERDO                                ,NUM,60,28028,44356258,447626249,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR MARTIN,1,Anual,1,Abierta,313,313,43528,11017650,1,491000,CALLE                   ,MARTINEZ IZQUIERDO                                ,NUM,60,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,2,2,4,NA
7167,70001544,7,CHAMBERI            ,705,RIOS ROSAS          ,11041918,1,642000,CALLE                   ,RIOS ROSAS                                        ,NUM,28,28003,4406986,447702253,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,CAFE BAR Y COMERCIO,1,Anual,1,Abierta,126,126,43529,11041918,1,642000,CALLE                   ,RIOS ROSAS                                        ,NUM,28,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,5,5,18,NA
7168,280066558,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11139437,1,524900,CALLE                   ,MOVINDA                                           ,NUM,2,28037,44595457,447647746,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,CAFETERIA-PANISIMO-PANADERIA,1,Anual,1,Abierta,576,576,43531,11139437,1,524900,CALLE                   ,MOVINDA                                           ,NUM,2,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,4,4,8,NA
7169,270566608,8,FUENCARRAL-EL PARDO ,808,EL GOLOSO           ,31052096,1,31000135,AVENIDA                 ,MONASTERIO DE SILOS                               ,NUM,86,28049,4.41439E+14,4.48461E+14,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,GINOS,1,Anual,1,Abierta,4622,4622,43531,31052095,1,31000135,AVENIDA                 ,MONASTERIO DE SILOS                               ,NUM,84,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,22,22,44,NA
7170,270095935,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11026393,1,636900,PLAZA                   ,REPUBLICA DOMINICANA                              ,NUM,3,28016,4425676,447891151,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,RODILLA,1,Anual,1,Abierta,404,404,43531,11026393,1,636900,PLAZA                   ,REPUBLICA DOMINICANA                              ,NUM,3,  ,Plaza peatonal,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,9,9,25,NA
7171,150001272,15,CIUDAD LINEAL       ,1506,SAN JUAN BAUTISTA   ,11111402,1,264500,CALLE                   ,EMILIO VARGAS                                     ,NUM,11,28043,44458658,447774448,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,LA BOULE,1,Anual,1,Abierta,1944,1944,43535,20180735,1,7000,CALLE                   ,AGASTIA                                           ,NUM,66,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,6,6,24,NA
7172,270222768,17,VILLAVERDE          ,1702,SAN CRISTOBAL       ,11125859,1,102500,CALLE                   ,BENIMAMET                                         ,NUM,99,28021,44184752,44661345,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,EL RINCON DE MAR - EL PINCHITO,1,Anual,1,Abierta,4572,36,43537,11125859,1,102500,CALLE                   ,BENIMAMET                                         ,NUM,99,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,11,8,44,NA
7173,10002061,1,CENTRO              ,105,UNIVERSIDAD         ,11006810,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,72,28013,4398016,447493053,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,PARRILLA DE MARIA,1,Anual,1,Abierta,1445,1445,43537,11006810,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,72,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,5,5,20,NA
7174,10000845,1,CENTRO              ,101,PALACIO             ,11000209,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,65,28013,4397666,447490953,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,VIPS,1,Anual,1,Abierta,612,612,43537,11000209,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,65,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,3,3,9,NA
7175,270378312,10,LATINA              ,1003,LUCERO              ,11063808,1,254700,CALLE                   ,DUQUESA DE PARCENT                                ,NUM,114,28047,43624761,447198256,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR MESON RUBIO,1,Anual,1,Abierta,30,30,43544,31020757,1,254700,CALLE                   ,DUQUESA DE PARCENT                                ,NUM,114, B,Otros,0.333333333,0,0.333333333,0,0.333333333,0.020833333,0.333333333,0.020833333,0,0,7,7,28,NA
7176,20000698,2,ARGANZUELA          ,204,LEGAZPI             ,20106267,1,619575,CALLE                   ,PUERTO SERRANO                                    ,NUM,28,28045,44172257,447086051,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,SOM POULET,1,Anual,1,Abierta,2275,2275,43545,20106267,1,619575,CALLE                   ,PUERTO SERRANO                                    ,NUM,28,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,6,6,21,NA
7177,270475602,2,ARGANZUELA          ,205,DELICIAS            ,11009686,1,88904493,CALLE                   ,EMBAJADORES                                       ,NUM,165,28045,44100458,447185152,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,RESTAURANTE NUEVO CITY,2,Estacional,1,Abierta,629,NA,43545,11009686,1,88904493,CALLE                   ,EMBAJADORES                                       ,NUM,165,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,2,NA,8,NA
7178,270218104,2,ARGANZUELA          ,201,IMPERIAL            ,11008158,1,500700,PASEO                   ,MELANCOLICOS                                      ,NUM,43,28005,4388766,447292754,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR ALVARO,1,Anual,1,Abierta,2106,2106,43551,11008158,1,500700,PASEO                   ,MELANCOLICOS                                      ,NUM,43,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,12,12,24,NA
7179,270525820,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11027563,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,252,28016,44261259,447851751,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,PEGGYSUES,1,Anual,1,Abierta,2818,2818,43552,11027564,1,761200,CALLE                   ,URUGUAY                                           ,NUM,1,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,13,13,36,NA
7181,270074147,4,SALAMANCA           ,402,GOYA                ,11015529,1,341900,CALLE                   ,GOYA                                              ,NUM,88,28009,44297258,44750875,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR LOS TORREZNOS,1,Anual,1,Abierta,4465,4465,43553,11015529,1,341900,CALLE                   ,GOYA                                              ,NUM,88,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,13,13,35,NA
7182,270231858,4,SALAMANCA           ,402,GOYA                ,11014637,1,88904333,CALLE                   ,ALCALA                                            ,NUM,78,28009,44233858,447491151,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,PINO BER CERVECERIA RESTAURANTE,2,Estacional,1,Abierta,18,NA,43556,11014637,1,88904333,CALLE                   ,ALCALA                                            ,NUM,78,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,6,NA,22,NA
7183,270519414,4,SALAMANCA           ,402,GOYA                ,11015336,1,360000,CALLE                   ,HERMOSILLA                                        ,NUM,105,28009,44291658,44752455,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,GUILTY,2,Estacional,1,Abierta,1336,NA,43556,11015245,1,88904333,CALLE                   ,ALCALA                                            ,NUM,116,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,4,NA,12,NA
7184,40000710,4,SALAMANCA           ,403,FUENTE DEL BERRO    ,11016772,1,88904333,CALLE                   ,ALCALA                                            ,NUM,152,28028,44335758,44754935,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BURGUER KING,1,Anual,1,Abierta,4455,4455,43556,11016785,1,460815,PLAZA                   ,MANUEL BECERRA                                    ,NUM,12,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,11,11,44,NA
7185,280029773,6,TETUAN              ,601,BELLAS VISTAS       ,11028677,1,114600,CALLE                   ,BRAVO MURILLO                                     ,NUM,173,28020,44036861,447828454,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,LLAO LLAO,1,Anual,1,Abierta,54,54,43556,11028677,1,114600,CALLE                   ,BRAVO MURILLO                                     ,NUM,173,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,2,2,4,NA
7186,280000099,4,SALAMANCA           ,401,RECOLETOS           ,11013823,1,372700,PLAZA                   ,INDEPENDENCIA                                     ,NUM,5,28001,44160059,447467352,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAPPUCCHINO,1,Anual,1,Abierta,1319,1319,43556,11013823,1,372700,PLAZA                   ,INDEPENDENCIA                                     ,NUM,5,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,1,1,43,43,132,NA
7187,40002055,4,SALAMANCA           ,404,GUINDALERA          ,31008723,1,31000253,AVENIDA                 ,CAMILO JOSE CELA                                  ,NUM,15,28028,44337658,44764725,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,POP TAPAS Y COPAS,1,Anual,1,Abierta,432,432,43557,31008723,1,31000253,AVENIDA                 ,CAMILO JOSE CELA                                  ,NUM,15, A,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,3,3,6, A
7188,270561898,20,SAN BLAS-CANILLEJAS ,2008,EL SALVADOR         ,20129081,1,441100,CALLE                   ,LOPEZ DE ARANDA                                   ,NUM,36,28027,44623757,447725246,1,Puerta Calle,1,Abierto,5,NA,PB,NA,NA,NA,ARANDA,1,Anual,1,Abierta,255,112,43557,20129096,1,441100,CALLE                   ,LOPEZ DE ARANDA                                   ,NUM,46,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,19,9,51,NA
7189,270142121,10,LATINA              ,1004,ALUCHE              ,11064934,1,800700,CALLE                   ,LOS YEBENES                                       ,NUM,150,28047,43618161,447128856,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,MUESTRA,1,Anual,1,Abierta,855,369,43557,11064934,1,800700,CALLE                   ,LOS YEBENES                                       ,NUM,150,  ,Otros,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,24,10,96,NA
7190,285001029,4,SALAMANCA           ,406,CASTELLANA          ,11019557,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,43,28001,44231858,447561951,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,NICE,1,Anual,1,Abierta,676,676,43557,11019557,1,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,NUM,43,  ,Acera,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,4,4,8,NA
7191,270089005,5,CHAMARTIN           ,502,PROSPERIDAD         ,11022701,1,42500,AVENIDA                 ,AMERICA                                           ,NUM,23,28002,44270358,447670551,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,CAFETERIA  HERMANOS CABRERA,1,Anual,1,Abierta,10579,7195,43559,11022701,1,42500,AVENIDA                 ,AMERICA                                           ,NUM,23,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,36,23,110,NA
7192,280044145,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052208,1,687515,CUESTA                  ,SAN VICENTE                                       ,NUM,38,28008,4391216,447467454,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR EL COUTO,2,Estacional,1,Abierta,117,NA,43563,11052208,1,687515,CUESTA                  ,SAN VICENTE                                       ,NUM,38,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,4,NA,16,NA
7193,280044461,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052789,1,596300,PASEO                   ,PINTOR ROSALES                                    ,NUM,48,28008,43878461,447564455,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,LA HABANA VIEJA,1,Anual,1,Abierta,43,125,43563,11052789,1,596300,PASEO                   ,PINTOR ROSALES                                    ,NUM,48,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,13,5,48,NA
7194,270086152,5,CHAMARTIN           ,501,EL VISO             ,11020922,1,353200,PASEO                   ,LA HABANA                                         ,NUM,15,28036,4416526,447794052,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,LA TERTULIA,1,Anual,1,Abierta,4724,4724,43564,11020922,1,353200,PASEO                   ,LA HABANA                                         ,NUM,15,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,1,1,12,12,40,NA
7196,280022615,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025547,1,241800,CALLE                   ,DOCTOR FLEMING                                    ,NUM,24,28036,4416946,447872552,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR EL 24,1,Anual,1,Abierta,2125,121,43564,11025547,1,241800,CALLE                   ,DOCTOR FLEMING                                    ,NUM,24,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,7,4,28,NA
